book_title,word_count,sentence_count,phrase_count_per_sentence,average_word_len,average_sentence_len,average_syllable_count,polysyll_count,consonant_cluster_density,v_density,cv_density,vc_density,cvc_density,vcc_density,cvcc_density,ccvc_density,ccv_density,ccvcc_density,ccvccc_density,tagalog_bigram_sim,bikol_bigram_sim,cebuano_bigram_sim,tagalog_trigram_sim,bikol_trigram_sim,cebuano_trigam_sim,grade_level
Ang Pagkiay ni Ikay,121,17,0,4.991735537,7.117647059,2.132231405,1,0.487603306,2.132231405,1.752066116,1.603305785,0.933884298,0.41322314,0.26446281,0.181818182,0.305785124,0.066115702,0.008264463,0.720833333,0.7125,0.74375,0.305322129,0.257703081,0.324929972,2
Ang Pagluwas sa Kinaiyahan,306,56,1.01754386,5.401960784,5.464285714,2.274509804,22,0.552287582,2.274509804,1.973856209,1.741830065,1.009803922,0.467320261,0.326797386,0.225490196,0.392156863,0.039215686,0,0.72815534,0.737864078,0.771471247,0.300487805,0.272195122,0.351219512,2
Ang Pagsisipilyo Dili Sadya,694,100,1.518518519,4.798270893,6.94,2.027377522,10,0.481268012,2.027377522,1.721902017,1.475504323,0.883285303,0.44092219,0.296829971,0.191642651,0.296829971,0.05907781,0.001440922,0.690194582,0.658908813,0.719191148,0.25782881,0.227557411,0.294363257,2
Ang Pamilya Villa,64,11,1.083333333,4.96875,5.818181818,2.109375,0,0.546875,2.109375,1.859375,1.421875,0.84375,0.46875,0.296875,0.171875,0.40625,0.0625,0,0.652173913,0.596837945,0.648221344,0.216931217,0.185185185,0.238095238,2
Ang Panahon,91,18,0,4.901098901,5.055555556,2.153846154,0,0.406593407,2.153846154,1.714285714,1.637362637,0.901098901,0.373626374,0.164835165,0.131868132,0.197802198,0.010989011,0,0.65915493,0.690140845,0.729577465,0.295454545,0.223484848,0.375,2
Ang Panganod nga Basura,885,90,1.356164384,4.93559322,9.833333333,2.110734463,24,0.46440678,2.110734463,1.804519774,1.534463277,0.844067797,0.348022599,0.224858757,0.166101695,0.310734463,0.029378531,0.004519774,0.711393869,0.704742626,0.727877386,0.295686275,0.261960784,0.337254902,2
Ang Prinsipe ug ang Tigre,460,74,1.326923077,4.654347826,6.216216216,1.956521739,5,0.502173913,1.956521739,1.706521739,1.352173913,0.806521739,0.369565217,0.267391304,0.143478261,0.336956522,0.063043478,0.015217391,0.686638706,0.69382864,0.715997603,0.305254379,0.237698082,0.320266889,2
Ang punuan sa kumpang,160,26,0,4.91875,6.153846154,2.00625,0,0.56875,2.00625,1.73125,1.4875,0.925,0.50625,0.29375,0.21875,0.30625,0.1125,0,0.689935065,0.709415584,0.688311688,0.304932735,0.264573991,0.334080717,2
Ang Regalo ni Lito ug Selo,140,23,1.086956522,4.907142857,6.086956522,2.1,2,0.4,2.1,1.8,1.55,0.978571429,0.364285714,0.3,0.142857143,0.214285714,0.028571429,0,0.641681901,0.638025594,0.672760512,0.299019608,0.242647059,0.318627451,2
Ang regalong relo,373,37,2.297297297,4.597855228,10.08108108,1.839142091,11,0.573726542,1.839142091,1.45308311,1.351206434,0.764075067,0.420911528,0.27613941,0.209115282,0.332439678,0.072386059,0.026809651,0.47593985,0.510526316,0.486466165,0.141683778,0.160164271,0.154004107,2
Ang Sista ni Tatay,71,9,1.2,4.887323944,7.888888889,2.070422535,0,0.464788732,2.070422535,1.887323944,1.464788732,0.915492958,0.408450704,0.295774648,0.14084507,0.323943662,0.070422535,0,0.766423358,0.744525547,0.751824818,0.280788177,0.236453202,0.315270936,2
Ang Sudlay ni Pipay,49,6,0,4.714285714,8.166666667,1.959183673,0,0.367346939,1.959183673,1.755102041,1.530612245,0.93877551,0.306122449,0.224489796,0.163265306,0.204081633,0.040816327,0,0.692307692,0.653846154,0.703296703,0.231343284,0.194029851,0.26119403,2
Ang Sulod sa Libro,324,37,1.608695652,4.388888889,8.756756757,1.935185185,4,0.345679012,1.935185185,1.583333333,1.299382716,0.712962963,0.25617284,0.175925926,0.080246914,0.200617284,0.012345679,0.009259259,0.699179581,0.68094804,0.737465816,0.256476684,0.238341969,0.292746114,2
Ang Sulondon nga Bata,170,30,1.032258065,5.305882353,5.666666667,2.317647059,9,0.4,2.317647059,2.076470588,1.711764706,1.035294118,0.364705882,0.270588235,0.170588235,0.288235294,0.029411765,0,0.711325967,0.715469613,0.741712707,0.301645338,0.23583181,0.33820841,2
Ang Sulti ni Nanay,201,38,1.052631579,5.253731343,5.289473684,2.149253731,10,0.552238806,2.149253731,1.945273632,1.656716418,1.009950249,0.47761194,0.402985075,0.213930348,0.343283582,0.034825871,0,0.735224586,0.726950355,0.75177305,0.326530612,0.284144427,0.309262166,2
Ang Suod nga Managhigala,175,31,1.03125,5.257142857,5.64516129,2.32,15,0.377142857,2.32,2.057142857,1.702857143,0.982857143,0.32,0.245714286,0.188571429,0.262857143,0.011428571,0,0.77027027,0.745945946,0.782432432,0.340463458,0.276292335,0.390374332,2
Ang Tinubdan,85,15,1.125,5.129411765,5.666666667,2.223529412,2,0.411764706,2.223529412,1.952941176,1.647058824,0.976470588,0.341176471,0.247058824,0.2,0.329411765,0.035294118,0,0.654285714,0.637142857,0.674285714,0.210526316,0.195488722,0.233082707,2
Ang Trabahanteng Olmigas,73,8,1.111111111,5.246575342,9.125,2.260273973,2,0.602739726,2.260273973,1.821917808,1.671232877,0.931506849,0.493150685,0.301369863,0.273972603,0.410958904,0.054794521,0,0.676375405,0.692556634,0.708737864,0.23628692,0.17721519,0.291139241,2
Ang Tuna ug ang Pula nga Lumot,924,79,1.745762712,4.350649351,11.69620253,1.847402597,14,0.393939394,1.847402597,1.596320346,1.25,0.755411255,0.291125541,0.218614719,0.125541126,0.277056277,0.021645022,0.001082251,0.706187237,0.702623907,0.726271461,0.312326228,0.265060241,0.334105653,2
Ang Una Na Operasyon ni Dr Sokha,1035,102,1.534883721,4.574879227,10.14705882,1.951690821,9,0.445410628,1.951690821,1.676328502,1.352657005,0.812560386,0.360386473,0.265700483,0.137198068,0.297584541,0.018357488,0.001932367,0.702827624,0.698477433,0.729472539,0.312118902,0.275152439,0.341463415,2
Ang Unlan ni Nanay,66,11,0,4.590909091,6,1.863636364,0,0.46969697,1.863636364,1.560606061,1.545454545,0.863636364,0.409090909,0.151515152,0.257575758,0.303030303,0.03030303,0,0.711864407,0.724576271,0.741525424,0.352941176,0.258823529,0.347058824,2
Ang Upat ka Hayop,124,21,1.095238095,4.717741935,5.904761905,2.137096774,3,0.25,2.137096774,1.830645161,1.564516129,0.846774194,0.193548387,0.112903226,0.10483871,0.161290323,0.008064516,0,0.72428884,0.693654267,0.75273523,0.287878788,0.203030303,0.327272727,2
Ang Valentines Card,384,39,2.35,4.776041667,9.846153846,1.940104167,9,0.59375,1.940104167,1.497395833,1.466145833,0.778645833,0.440104167,0.2890625,0.2265625,0.359375,0.0546875,0.026041667,0.486768802,0.497214485,0.504178273,0.144329897,0.155576382,0.151827554,2
Ang Wati,247,52,1.130434783,4.631578947,4.75,1.979757085,2,0.408906883,1.979757085,1.753036437,1.360323887,0.866396761,0.32388664,0.210526316,0.113360324,0.226720648,0.032388664,0.008097166,0.710290828,0.687919463,0.743847875,0.262015504,0.260465116,0.299224806,2
Ayaw Patinguga ang Kampana,294,34,2.105263158,4.704081633,8.647058824,2.017006803,4,0.418367347,2.017006803,1.795918367,1.421768707,0.829931973,0.343537415,0.25170068,0.149659864,0.255102041,0.020408163,0,0.674632353,0.680147059,0.686580882,0.261964736,0.248110831,0.289672544,2
Baryo Rosas,432,30,1.322580645,4.710648148,14.4,1.956018519,4,0.546296296,1.956018519,1.664351852,1.423611111,0.798611111,0.421296296,0.289351852,0.125,0.333333333,0.006944444,0,0.72407291,0.722187304,0.759899434,0.340017437,0.305143854,0.407149085,2
Basketbol,59,6,0,5.033898305,9.833333333,2.101694915,0,0.542372881,2.101694915,1.898305085,1.525423729,1.118644068,0.474576271,0.288135593,0.254237288,0.389830508,0.169491525,0,0.542016807,0.558823529,0.596638655,0.184357542,0.150837989,0.223463687,2
Cilly Cellphone,195,56,0,4.307692308,3.482142857,1.825641026,1,0.307692308,1.825641026,1.605128205,1.169230769,0.764102564,0.287179487,0.230769231,0.123076923,0.143589744,0.005128205,0,0.663536776,0.608763693,0.672926448,0.287671233,0.207762557,0.303652968,2
Computer,127,18,1.157894737,4.960629921,7.055555556,2.118110236,1,0.448818898,2.118110236,1.850393701,1.559055118,0.929133858,0.385826772,0.299212598,0.181102362,0.31496063,0.031496063,0,0.586826347,0.562874251,0.624750499,0.178666667,0.189333333,0.234666667,2
Eskwelahan,81,16,1.058823529,5.87654321,5.0625,2.481481481,2,0.530864198,2.481481481,2.209876543,1.987654321,1.209876543,0.432098765,0.320987654,0.271604938,0.456790123,0.037037037,0,0.644501279,0.639386189,0.670076726,0.212418301,0.202614379,0.258169935,2
Gutom Kaayo Ko,171,17,3.625,4.736842105,10.05882353,2.210526316,7,0.304093567,2.210526316,1.707602339,1.555555556,0.795321637,0.280701754,0.175438596,0.105263158,0.16374269,0,0,0.68288854,0.662480377,0.701726845,0.264516129,0.24516129,0.305376344,2
Himsog nga Lawas,63,7,0,5.857142857,9,2.349206349,4,0.698412698,2.349206349,2.158730159,1.777777778,1.222222222,0.555555556,0.380952381,0.333333333,0.587301587,0.111111111,0.015873016,0.6875,0.634868421,0.690789474,0.241666667,0.2,0.3,2
Hoy Makaw,121,20,1.375,4.776859504,6.05,1.94214876,1,0.404958678,1.94214876,1.685950413,1.636363636,0.950413223,0.280991736,0.20661157,0.115702479,0.280991736,0.016528926,0,0.687361419,0.700665188,0.711751663,0.231707317,0.213414634,0.24695122,2
Importante ang Gatas,315,29,2.551724138,4.603174603,10.86206897,1.847619048,9,0.628571429,1.847619048,1.412698413,1.336507937,0.733333333,0.406349206,0.241269841,0.238095238,0.415873016,0.085714286,0.034920635,0.474621549,0.490650045,0.494211932,0.127427184,0.162621359,0.15776699,2
Kaya Sad na ni Duma,177,40,1.222222222,4.13559322,4.425,1.86440678,5,0.220338983,1.86440678,1.666666667,1.15819209,0.723163842,0.18079096,0.096045198,0.06779661,0.124293785,0.016949153,0,0.676311031,0.654611212,0.672694394,0.254010695,0.160427807,0.235294118,2
Kinsa ang Mahimo Nakong Maestro sa Abri-klase,140,23,1.357142857,5.578571429,6.086956522,2.364285714,7,0.642857143,2.364285714,1.935714286,1.664285714,0.928571429,0.535714286,0.371428571,0.228571429,0.478571429,0.064285714,0.014285714,0.564356436,0.544554455,0.579207921,0.207373272,0.156682028,0.281105991,2
Lights Camera Action,1053,97,1.646153846,5.134852802,10.8556701,2.239316239,66,0.556505223,2.239316239,1.831908832,1.572649573,0.874643875,0.458689459,0.284900285,0.231718898,0.407407407,0.040835708,0,0.65238764,0.645599251,0.678604869,0.278892073,0.243234639,0.343202802,2
Maanindot nga Kamot,181,32,0,5.08839779,5.65625,2.187845304,7,0.519337017,2.187845304,1.883977901,1.541436464,0.895027624,0.419889503,0.270718232,0.187845304,0.370165746,0.044198895,0.011049724,0.682496608,0.674355495,0.687924016,0.259927798,0.24368231,0.297833935,2
Manong Puso,285,56,1.43902439,5.098245614,5.089285714,2.263157895,21,0.456140351,2.263157895,1.852631579,1.6,0.849122807,0.389473684,0.259649123,0.207017544,0.301754386,0.028070175,0.007017544,0.615859031,0.61938326,0.651101322,0.277167277,0.257631258,0.366300366,2
Mga Bituon,101,17,0,5.257425743,5.941176471,2.227722772,2,0.514851485,2.227722772,1.97029703,1.673267327,1.00990099,0.415841584,0.316831683,0.188118812,0.366336634,0.059405941,0.00990099,0.778301887,0.797169811,0.825471698,0.317610063,0.279874214,0.364779874,2
Nangutana ang Magtutudlo,96,8,1.444444444,4.854166667,12,2.0625,2,0.59375,2.0625,1.53125,1.604166667,0.802083333,0.572916667,0.375,0.15625,0.28125,0.020833333,0,0.578804348,0.60326087,0.589673913,0.237037037,0.233333333,0.27037037,2
Oras Na,93,17,1.058823529,4.806451613,5.470588235,2.129032258,0,0.344086022,2.129032258,1.817204301,1.451612903,0.870967742,0.333333333,0.258064516,0.161290323,0.23655914,0.043010753,0.010752688,0.700854701,0.675213675,0.703703704,0.294117647,0.258823529,0.305882353,2
Pagdali-dali sa mga Drayber,163,35,1.25,5.325153374,4.657142857,2.098159509,4,0.63190184,2.098159509,1.883435583,1.601226994,0.975460123,0.478527607,0.355828221,0.245398773,0.380368098,0.042944785,0,0.679029957,0.664764622,0.714693295,0.274253731,0.23880597,0.319029851,2
Pagligid,94,17,0,4.691489362,5.529411765,2.021276596,0,0.212765957,2.021276596,1.946808511,1.521276596,1.074468085,0.212765957,0.170212766,0.053191489,0.106382979,0,0,0.624277457,0.658959538,0.682080925,0.166666667,0.142857143,0.170634921,2
Pagsuroy-suroy sa Zoo,115,19,0,4.756521739,6.052631579,2.052173913,5,0.365217391,2.052173913,1.713043478,1.530434783,0.817391304,0.295652174,0.243478261,0.208695652,0.27826087,0.008695652,0,0.676056338,0.692488263,0.718309859,0.300653595,0.274509804,0.339869281,2
Sa Among Bukid,100,20,1.142857143,5.09,5,2.13,2,0.52,2.13,1.84,1.64,0.98,0.44,0.34,0.19,0.31,0.05,0,0.686419753,0.69382716,0.733333333,0.257425743,0.247524752,0.330033003,2
Sa Merkado,99,16,1.166666667,4.535353535,6.1875,2.050505051,0,0.252525253,2.050505051,1.797979798,1.393939394,0.848484848,0.232323232,0.161616162,0.111111111,0.202020202,0,0,0.662857143,0.634285714,0.691428571,0.207171315,0.195219124,0.231075697,2
Sakong Mga Kamot,85,12,2,4.282352941,7.083333333,1.929411765,0,0.305882353,1.929411765,1.717647059,1.188235294,0.729411765,0.223529412,0.164705882,0.094117647,0.258823529,0.023529412,0,0.629496403,0.647482014,0.694244604,0.208333333,0.192708333,0.260416667,2
Si Baboy,234,44,1.15,5.02991453,5.318181818,2.162393162,9,0.401709402,2.162393162,1.905982906,1.615384615,0.961538462,0.363247863,0.252136752,0.136752137,0.252136752,0.02991453,0,0.689765458,0.682302772,0.715351812,0.294285714,0.237142857,0.324285714,2
Si Bantay ug Iyang Amigo,57,5,1.166666667,4.438596491,11.4,2,0,0.368421053,2,1.666666667,1.245614035,0.701754386,0.192982456,0.175438596,0.140350877,0.280701754,0.035087719,0.035087719,0.644329897,0.634020619,0.644329897,0.260869565,0.173913043,0.304347826,2
Si Benny ug si Betty,319,63,1.016129032,4.73354232,5.063492063,2.043887147,3,0.36677116,2.043887147,1.749216301,1.448275862,0.884012539,0.319749216,0.253918495,0.119122257,0.175548589,0.009404389,0,0.679117148,0.653650255,0.721561969,0.293978749,0.216056671,0.314049587,2
Si Chisay,53,7,0,4.924528302,7.571428571,2.169811321,0,0.396226415,2.169811321,1.867924528,1.547169811,0.849056604,0.245283019,0.150943396,0.226415094,0.283018868,0.018867925,0,0.647342995,0.661835749,0.661835749,0.220779221,0.155844156,0.25974026,2
Si Dexter,160,29,1.035714286,4.66875,5.517241379,1.94375,1,0.4,1.94375,1.7625,1.45,0.9125,0.375,0.2875,0.1875,0.24375,0.01875,0,0.58490566,0.588336192,0.617495712,0.213776722,0.197149644,0.239904988,2
Si Jojo,155,36,1.142857143,4.832258065,4.305555556,2.025806452,5,0.44516129,2.025806452,1.838709677,1.4,0.909677419,0.316129032,0.212903226,0.225806452,0.303225806,0.025806452,0,0.664974619,0.654822335,0.678510998,0.301843318,0.248847926,0.334101382,2
Si Kaba-kabaGuryon ug Maya,239,46,1.181818182,4.933054393,5.195652174,2.179916318,4,0.380753138,2.179916318,1.941422594,1.523012552,0.983263598,0.338912134,0.234309623,0.20083682,0.30125523,0.016736402,0,0.735869565,0.714130435,0.763043478,0.327794562,0.243202417,0.347432024,2
Si Ken ug Si Sandy,270,53,1.074074074,4.844444444,5.094339623,2.081481481,4,0.388888889,2.081481481,1.840740741,1.444444444,0.903703704,0.325925926,0.248148148,0.151851852,0.259259259,0.037037037,0.007407407,0.680232558,0.661821705,0.695736434,0.277410832,0.22985469,0.294583884,2
Si Lalu ang Kuwago,106,9,1.2,4.754716981,11.77777778,1.981132075,3,0.471698113,1.981132075,1.660377358,1.528301887,0.830188679,0.320754717,0.216981132,0.122641509,0.216981132,0.037735849,0,0.736708861,0.787341772,0.706329114,0.299651568,0.257839721,0.24738676,2
Si Lito,93,11,1.166666667,4.741935484,8.454545455,2.086021505,3,0.344086022,2.086021505,1.741935484,1.505376344,0.806451613,0.279569892,0.182795699,0.107526882,0.204301075,0.010752688,0.010752688,0.718390805,0.704022989,0.764367816,0.329457364,0.279069767,0.395348837,2
Si Nikko og ang nating baka,384,36,2.27027027,4.572916667,10.66666667,1.888020833,10,0.546875,1.888020833,1.471354167,1.333333333,0.747395833,0.403645833,0.2578125,0.192708333,0.330729167,0.059895833,0.026041667,0.536029412,0.555882353,0.540441176,0.173038229,0.188128773,0.177062374,2
Si Pila ug Pilo Koneho,128,24,1.04,4.78125,5.333333333,2.125,0,0.2578125,2.125,1.953125,1.5,0.9609375,0.2109375,0.1875,0.1328125,0.1953125,0.0078125,0,0.678496868,0.638830898,0.705636743,0.299711816,0.213256484,0.345821326,2
Si Susing Kanding,159,29,1.066666667,4.918238994,5.482758621,2.025157233,2,0.540880503,2.025157233,1.773584906,1.503144654,0.93081761,0.503144654,0.364779874,0.20754717,0.264150943,0.081761006,0,0.723916533,0.706260032,0.74317817,0.348387097,0.296774194,0.341935484,2
Si Zeny ug Bogi,85,17,1.111111111,3.905882353,5,1.752941176,0,0.176470588,1.752941176,1.541176471,1.082352941,0.717647059,0.164705882,0.164705882,0.070588235,0.070588235,0,0,0.487704918,0.520491803,0.56557377,0.210191083,0.152866242,0.197452229,2
Unsay naa sa Aninipot,212,23,1.333333333,4.674528302,9.217391304,1.971698113,4,0.485849057,1.971698113,1.712264151,1.396226415,0.825471698,0.33490566,0.221698113,0.174528302,0.311320755,0.018867925,0.004716981,0.690414508,0.689119171,0.712435233,0.285714286,0.254972875,0.309222423,2
Usa ka Batang Babaye na Nagtubo,96,4,1.4,4.854166667,24,2.166666667,1,0.385416667,2.166666667,1.864583333,1.46875,0.760416667,0.3125,0.25,0.125,0.25,0.010416667,0,0.696721311,0.693989071,0.754098361,0.270676692,0.244360902,0.37593985,2
Ang Atup nga Hardin,529,48,1.55,4.516068053,11.02083333,1.935727788,6,0.412098299,1.935727788,1.648393195,1.406427221,0.814744802,0.306238185,0.224952741,0.126654064,0.264650284,0.011342155,0,0.733766234,0.731601732,0.765151515,0.331039755,0.301987768,0.407492355,3
Ang Bag ong Silingan ni Sambag,445,43,1.459459459,4.725842697,10.34883721,2.008988764,12,0.44494382,2.008988764,1.734831461,1.42247191,0.853932584,0.370786517,0.265168539,0.191011236,0.303370787,0.015730337,0,0.732885086,0.740831296,0.768948655,0.297274276,0.265758092,0.336456559,3
Ang Bala ni Nonoy,126,24,1.12,4.626984127,5.25,1.992063492,3,0.388888889,1.992063492,1.706349206,1.46031746,0.817460317,0.30952381,0.214285714,0.111111111,0.246031746,0.015873016,0,0.693333333,0.695555556,0.717777778,0.2875,0.253125,0.325,3
Ang Bandila sa Pilipinas,255,18,1.789473684,4.874509804,14.16666667,2.082352941,3,0.521568627,2.082352941,1.760784314,1.470588235,0.874509804,0.403921569,0.250980392,0.22745098,0.376470588,0.054901961,0.003921569,0.686673449,0.667344863,0.698880977,0.264827586,0.228965517,0.300689655,3
Ang Buangon nga Manok,811,71,2.404761905,4.789149199,11.42253521,2.032059186,18,0.437731196,2.032059186,1.768187423,1.442663379,0.844636252,0.337854501,0.237977805,0.167694205,0.318125771,0.038224414,0.01972873,0.659497022,0.651555261,0.709463931,0.282015719,0.245030051,0.33148405,3
Ang Bulan ug ang Kalo,222,22,1.428571429,4.594594595,10.09090909,1.963963964,3,0.432432432,1.963963964,1.644144144,1.400900901,0.824324324,0.351351351,0.252252252,0.130630631,0.243243243,0.022522523,0,0.706480305,0.719186785,0.738246506,0.305054152,0.267148014,0.306859206,3
Ang Daku nga Panghunuhuna ni Darshana,998,88,1.542857143,4.72244489,11.34090909,1.980961924,26,0.512024048,1.980961924,1.716432866,1.371743487,0.856713427,0.403807615,0.300601202,0.20741483,0.371743487,0.041082164,0,0.693452381,0.698863636,0.722402597,0.270491803,0.2414307,0.319672131,3
Ang Damgu,138,13,1.25,4.543478261,10.61538462,1.934782609,2,0.391304348,1.934782609,1.579710145,1.456521739,0.782608696,0.304347826,0.202898551,0.108695652,0.224637681,0.02173913,0.007246377,0.617283951,0.644032922,0.697530864,0.282420749,0.236311239,0.331412104,3
Ang Dollhouse,550,76,1.37254902,4.750909091,7.236842105,2.018181818,8,0.518181818,2.018181818,1.696363636,1.38,0.852727273,0.430909091,0.309090909,0.201818182,0.370909091,0.029090909,0.009090909,0.647632992,0.635431918,0.676427526,0.243443174,0.228648285,0.283792872,3
Ang Elepante sa Akong Balay,445,43,1.384615385,4.658426966,10.34883721,2.040449438,8,0.348314607,2.040449438,1.705617978,1.505617978,0.775280899,0.294382022,0.208988764,0.105617978,0.22247191,0.008988764,0,0.679455446,0.683787129,0.712871287,0.31147541,0.252804142,0.350301984,3
Ang Espesyal nga Dram,244,56,1.208333333,4.655737705,4.357142857,1.909836066,3,0.479508197,1.909836066,1.545081967,1.459016393,0.87704918,0.389344262,0.241803279,0.204918033,0.303278689,0.032786885,0,0.665168539,0.680898876,0.691011236,0.257763975,0.251552795,0.302795031,3
Ang Galutaw nga Tanaman,563,65,1.339622642,4.801065719,8.661538462,2.037300178,3,0.465364121,2.037300178,1.682060391,1.476021314,0.841918295,0.392539964,0.252220249,0.143872114,0.301953819,0.026642984,0.001776199,0.713480507,0.72992015,0.743071865,0.336112893,0.305965362,0.364336113,3
Ang Gamay nga Uwak,187,11,1.333333333,4.540106952,17,1.930481283,0,0.43315508,1.930481283,1.529411765,1.422459893,0.748663102,0.304812834,0.20855615,0.117647059,0.245989305,0.010695187,0,0.708396947,0.719083969,0.755725191,0.336933045,0.323974082,0.367170626,3
Ang Go Bag ni Buboy,211,19,1.3125,4.644549763,11.10526316,1.872037915,8,0.473933649,1.872037915,1.625592417,1.431279621,0.838862559,0.355450237,0.289099526,0.156398104,0.203791469,0.033175355,0.004739336,0.747712418,0.754248366,0.741176471,0.321880651,0.298372514,0.31283906,3
Ang Gusto ni Unni,682,83,1.482758621,4.560117302,8.21686747,1.951612903,14,0.480938416,1.951612903,1.662756598,1.324046921,0.747800587,0.382697947,0.237536657,0.171554252,0.353372434,0.046920821,0.008797654,0.690713101,0.683665008,0.713930348,0.273892774,0.224358974,0.303613054,3
Ang Higante nga Bentelador,432,38,2.269230769,4.826388889,11.36842105,2.018518519,13,0.43287037,2.018518519,1.699074074,1.486111111,0.875,0.391203704,0.268518519,0.180555556,0.296296296,0.030092593,0.00462963,0.606811146,0.611145511,0.656346749,0.223385689,0.22425829,0.30017452,3
Ang Humanitarian,416,30,1.821428571,4.766826923,13.86666667,2.009615385,15,0.550480769,2.009615385,1.725961538,1.387019231,0.805288462,0.367788462,0.240384615,0.163461538,0.389423077,0.028846154,0.002403846,0.68974359,0.701282051,0.709615385,0.283712785,0.248686515,0.305604203,3
Ang Ilaga ug Baki nang itag Mangga,200,18,1.933333333,4.56,11.11111111,2.015,4,0.39,2.015,1.66,1.335,0.76,0.31,0.19,0.12,0.25,0.015,0.005,0.789250354,0.743988685,0.823196605,0.40438247,0.332669323,0.466135458,3
Ang Iro ni Dennis,176,33,1.029411765,4.732954545,5.333333333,1.977272727,1,0.448863636,1.977272727,1.789772727,1.414772727,0.926136364,0.426136364,0.352272727,0.170454545,0.306818182,0.022727273,0,0.56202144,0.578866769,0.572741194,0.185654008,0.187763713,0.244725738,3
Ang Isog nga Langgam,442,30,1.533333333,4.619909502,14.73333333,1.966063348,2,0.436651584,1.966063348,1.676470588,1.371040724,0.805429864,0.346153846,0.233031674,0.156108597,0.280542986,0.020361991,0,0.706473916,0.725329981,0.736015085,0.309982487,0.294220665,0.345884413,3
Ang Kahayag sa Buwan,105,13,1.071428571,5.19047619,8.076923077,2.2,5,0.371428571,2.2,1.99047619,1.723809524,1.019047619,0.323809524,0.219047619,0.171428571,0.238095238,0.047619048,0.00952381,0.762557078,0.744292237,0.783105023,0.290030211,0.208459215,0.283987915,3
Ang Konsyerto Para sa Tinginit,635,86,1.607142857,5.28976378,7.38372093,2.138582677,20,0.677165354,2.138582677,1.8,1.6,0.960629921,0.57007874,0.379527559,0.28503937,0.492913386,0.092913386,0,0.667787743,0.664424514,0.700672646,0.294088176,0.25751503,0.359719439,3
Ang Maayong Magtutudlo,371,50,1.5,4.843665768,7.42,2.07277628,10,0.482479784,2.07277628,1.757412399,1.442048518,0.824797844,0.431266846,0.285714286,0.153638814,0.318059299,0.037735849,0.005390836,0.651278409,0.656960227,0.647727273,0.271835132,0.256133464,0.290480864,3
Ang Magig-agaw,139,12,1.307692308,4.741007194,11.58333333,2.021582734,2,0.424460432,2.021582734,1.73381295,1.525179856,0.870503597,0.345323741,0.273381295,0.165467626,0.258992806,0.035971223,0.007194245,0.744140625,0.732421875,0.779296875,0.349726776,0.265027322,0.404371585,3
Ang Mahikang Kabayo,3581,201,2.203125,4.859257191,17.8159204,2.058922089,129,0.54091036,2.058922089,1.736944987,1.435074002,0.824629992,0.39486177,0.263892767,0.196872382,0.392069254,0.049986037,0.003351019,0.666348974,0.668695015,0.69516129,0.277166784,0.253859348,0.335586722,3
Ang Mangtas ug ang mga Nawa na Kukis,418,49,1.533333333,4.531100478,8.530612245,1.954545455,9,0.43062201,1.954545455,1.648325359,1.332535885,0.767942584,0.327751196,0.220095694,0.167464115,0.320574163,0.016746411,0,0.690362269,0.696514012,0.706766917,0.296618357,0.284057971,0.317874396,3
Ang Mga Hayop sa Bukid,118,73,1.055555556,4.906779661,1.616438356,2.194915254,2,0.347457627,2.194915254,1.796610169,1.56779661,0.889830508,0.305084746,0.186440678,0.186440678,0.262711864,0.025423729,0,0.610869565,0.576086957,0.639130435,0.201754386,0.175438596,0.248538012,3
Ang Pamilya,164,13,1.357142857,4.695121951,12.61538462,2.024390244,1,0.487804878,2.024390244,1.676829268,1.426829268,0.731707317,0.37804878,0.243902439,0.12195122,0.292682927,0.018292683,0,0.740066225,0.708609272,0.754966887,0.325740319,0.261958998,0.369020501,3
Ang Panaw nila Tiwi ug Boni,325,73,1.203703704,5.255384615,4.452054795,2.215384615,17,0.56,2.215384615,1.901538462,1.655384615,1,0.470769231,0.353846154,0.28,0.381538462,0.033846154,0.006153846,0.710622711,0.695238095,0.741391941,0.309197652,0.278864971,0.36888454,3
Ang Pula na Sapatos,104,8,1.333333333,4.817307692,13,2.028846154,1,0.403846154,2.028846154,1.769230769,1.586538462,0.932692308,0.355769231,0.240384615,0.105769231,0.163461538,0.067307692,0,0.820253165,0.779746835,0.787341772,0.419243986,0.350515464,0.371134021,3
Ang Puno-an sa Kinabuhi,196,15,1.571428571,4.408163265,13.06666667,1.923469388,2,0.37755102,1.923469388,1.62244898,1.306122449,0.734693878,0.265306122,0.163265306,0.12244898,0.260204082,0.025510204,0,0.66969697,0.671212121,0.713636364,0.227571116,0.218818381,0.301969365,3
Ang Selosong Panganod,486,42,1.648648649,4.726337449,11.57142857,2.037037037,8,0.382716049,2.037037037,1.730452675,1.532921811,0.895061728,0.318930041,0.191358025,0.176954733,0.261316872,0.018518519,0.004115226,0.732963989,0.738504155,0.778947368,0.291476408,0.255707763,0.353881279,3
Ang Tigre sa Trapiko,447,31,1.88,4.648769575,14.41935484,1.977628635,11,0.492170022,1.977628635,1.695749441,1.360178971,0.738255034,0.326621924,0.223713647,0.154362416,0.355704698,0.029082774,0,0.688930118,0.709338281,0.73283859,0.312013829,0.264477096,0.341400173,3
