book_title,word_count,sentence_count,phrase_count_per_sentence,average_word_len,average_sentence_len,average_syllable_count,polysyll_count,consonant_cluster_density,v_density,cv_density,vc_density,cvc_density,vcc_density,cvcc_density,ccvc_density,ccv_density,ccvcc_density,ccvccc_density,tagalog_bigram_sim,bikol_bigram_sim,cebuano_bigram_sim,tagalog_trigram_sim,bikol_trigram_sim,cebuano_trigam_sim,grade_level
Bakasyon Na,191,20,1.25,5.062827225,9.55,2.09947644,4,0.465968586,2.09947644,1.821989529,1.680628272,0.979057592,0.387434555,0.298429319,0.136125654,0.209424084,0.010471204,0,0.828348505,0.804941482,0.815344603,0.416812609,0.309982487,0.336252189,2
Kumain ng Gulay,68,11,1.4,5.029411765,6.181818182,2.147058824,5,0.367647059,2.147058824,1.823529412,1.764705882,1.014705882,0.338235294,0.279411765,0.117647059,0.220588235,0.029411765,0,0.787313433,0.746268657,0.798507463,0.348484848,0.267676768,0.333333333,2
Mabuti na Lang,118,14,1.2,5.169491525,8.428571429,2.186440678,6,0.474576271,2.186440678,1.93220339,1.576271186,0.93220339,0.355932203,0.254237288,0.152542373,0.254237288,0.06779661,0.016949153,0.745901639,0.733606557,0.733606557,0.338797814,0.284153005,0.327868852,2
Madali Lang Pala,147,19,1.388888889,5.013605442,7.736842105,2.095238095,10,0.476190476,2.095238095,1.823129252,1.517006803,0.904761905,0.408163265,0.299319728,0.156462585,0.210884354,0.034013605,0,0.680960549,0.675814751,0.66380789,0.348027842,0.250580046,0.294663573,2
Matibay Nga,191,17,1.411764706,4.670157068,11.23529412,1.968586387,6,0.397905759,1.968586387,1.743455497,1.429319372,0.811518325,0.308900524,0.204188482,0.09947644,0.193717277,0,0,0.787142857,0.76,0.762857143,0.311764706,0.250980392,0.258823529,2
Nagkakaisa Kami,173,13,1.071428571,5.092485549,13.30769231,2.092485549,15,0.549132948,2.092485549,1.774566474,1.710982659,0.953757225,0.445086705,0.317919075,0.144508671,0.242774566,0.023121387,0,0.831683168,0.810466761,0.809052334,0.454033771,0.360225141,0.410881801,2
Si Ama,112,11,1.272727273,4.794642857,10.18181818,2.026785714,5,0.482142857,2.026785714,1.678571429,1.5625,0.821428571,0.366071429,0.232142857,0.089285714,0.196428571,0.026785714,0,0.772511848,0.748815166,0.77014218,0.42394822,0.336569579,0.394822006,2
Si Nanay,193,23,1.304347826,5.14507772,8.391304348,2.113989637,7,0.512953368,2.113989637,1.823834197,1.70984456,0.96373057,0.404145078,0.300518135,0.124352332,0.207253886,0.03626943,0,0.783919598,0.793969849,0.751256281,0.397670549,0.316139767,0.34608985,2
Super Nanay,85,8,1.5,4.529411765,10.625,1.952941176,2,0.388235294,1.952941176,1.635294118,1.447058824,0.788235294,0.329411765,0.223529412,0.094117647,0.176470588,0,0,0.79,0.753333333,0.773333333,0.395348837,0.293023256,0.358139535,2
Ang Alkansya ni Arturo,273,30,1.266666667,5.06959707,9.1,2.106227106,11,0.545787546,2.106227106,1.772893773,1.663003663,0.948717949,0.468864469,0.311355311,0.153846154,0.241758242,0.054945055,0.003663004,0.815217391,0.807971014,0.796195652,0.42961165,0.361650485,0.381067961,3
Ang Aming Pangarap,93,10,1.125,4.892473118,9.3,1.978494624,3,0.591397849,1.978494624,1.709677419,1.52688172,0.913978495,0.505376344,0.387096774,0.161290323,0.290322581,0.032258065,0,0.657458564,0.654696133,0.685082873,0.293680297,0.24535316,0.241635688,3
Ang Bagong Sapatos Ni Lito,148,15,1.25,4.628378378,9.866666667,1.925675676,2,0.445945946,1.925675676,1.702702703,1.405405405,0.851351351,0.317567568,0.25,0.128378378,0.189189189,0.013513514,0.006756757,0.834896811,0.804878049,0.81988743,0.369109948,0.308900524,0.316753927,3
Ang Batang Matapat,158,18,1.352941176,4.740506329,8.777777778,1.974683544,5,0.449367089,1.974683544,1.753164557,1.481012658,0.892405063,0.348101266,0.278481013,0.107594937,0.170886076,0.025316456,0,0.774193548,0.791171477,0.76910017,0.426573427,0.342657343,0.370629371,3
Ang Batang Si Pat,93,10,1.2,5.086021505,9.3,2.075268817,2,0.494623656,2.075268817,1.860215054,1.677419355,1.043010753,0.408602151,0.333333333,0.150537634,0.204301075,0.043010753,0.010752688,0.822751323,0.838624339,0.804232804,0.434628975,0.349823322,0.409893993,3
Ang Hardin Ni Mang Apolo,152,14,1.357142857,4.684210526,10.85714286,1.934210526,2,0.486842105,1.934210526,1.677631579,1.447368421,0.855263158,0.361842105,0.289473684,0.092105263,0.210526316,0.013157895,0,0.772401434,0.758064516,0.76344086,0.385185185,0.288888889,0.325925926,3
Ang Ibon sa Kakahuyan,117,10,2,4.623931624,11.7,1.948717949,4,0.316239316,1.948717949,1.683760684,1.581196581,0.914529915,0.264957265,0.222222222,0.102564103,0.145299145,0.008547009,0,0.777777778,0.75177305,0.773049645,0.367213115,0.268852459,0.278688525,3
Ang Kabutihan ng Tao,138,17,1.4375,4.615942029,8.117647059,1.920289855,4,0.376811594,1.920289855,1.688405797,1.471014493,0.913043478,0.347826087,0.297101449,0.065217391,0.130434783,0.014492754,0,0.790322581,0.75,0.754032258,0.38028169,0.295774648,0.335211268,3
Ang Magkapatid,133,11,0,5.030075188,12.09090909,2.082706767,4,0.488721805,2.082706767,1.781954887,1.676691729,0.984962406,0.413533835,0.338345865,0.142857143,0.172932331,0.022556391,0,0.805607477,0.773831776,0.785046729,0.391521197,0.306733167,0.354114713,3
Ang Masayang Tagpuan,122,13,1.307692308,5.516393443,9.384615385,2.237704918,10,0.606557377,2.237704918,1.959016393,1.795081967,1.081967213,0.5,0.37704918,0.213114754,0.344262295,0.057377049,0.008196721,0.749084249,0.71978022,0.692307692,0.317422434,0.243436754,0.233890215,3
Ang Paghihintay,132,6,0,4.71969697,22,2.015151515,2,0.409090909,2.015151515,1.742424242,1.522727273,0.863636364,0.356060606,0.28030303,0.143939394,0.189393939,0.007575758,0,0.822810591,0.753564155,0.782077393,0.393939394,0.286501377,0.300275482,3
Ang Pamilya,113,10,1.7,5.132743363,11.3,2.061946903,3,0.584070796,2.061946903,1.778761062,1.690265487,0.92920354,0.469026549,0.389380531,0.10619469,0.265486726,0.017699115,0,0.778969957,0.755364807,0.783261803,0.411931818,0.3125,0.346590909,3
Ang Pamilyang Nagkakaisa,94,9,1.333333333,5.361702128,10.44444444,2.340425532,7,0.404255319,2.340425532,1.957446809,1.946808511,1.063829787,0.382978723,0.287234043,0.14893617,0.20212766,0.021276596,0,0.856790123,0.814814815,0.8,0.38961039,0.282467532,0.298701299,3
Ang pangarap ni Raprap,126,10,2,4.865079365,12.6,2.023809524,4,0.444444444,2.023809524,1.76984127,1.531746032,0.984126984,0.404761905,0.333333333,0.166666667,0.198412698,0.007936508,0,0.762396694,0.754132231,0.737603306,0.357746479,0.273239437,0.309859155,3
Ang Piknik Sa Energy Park,85,9,1.333333333,5.047058824,9.444444444,2.058823529,2,0.505882353,2.058823529,1.835294118,1.611764706,0.976470588,0.435294118,0.352941176,0.188235294,0.317647059,0.035294118,0,0.714705882,0.717647059,0.7,0.325396825,0.281746032,0.285714286,3
Ang Umaga ni Ding,101,8,1.25,5.247524752,12.625,2.207920792,5,0.514851485,2.207920792,1.900990099,1.762376238,1.03960396,0.455445545,0.366336634,0.148514851,0.227722772,0.01980198,0,0.818823529,0.804705882,0.790588235,0.415625,0.321875,0.371875,3
Araw sa Barangay,67,5,1.2,5.089552239,13.4,2.104477612,4,0.567164179,2.104477612,1.805970149,1.626865672,0.925373134,0.358208955,0.253731343,0.149253731,0.298507463,0.029850746,0,0.819188192,0.826568266,0.804428044,0.393034826,0.333333333,0.368159204,3
Bakit Bawal Lumabas,112,7,1.428571429,5.098214286,16,2.116071429,7,0.535714286,2.116071429,1.803571429,1.625,0.928571429,0.419642857,0.276785714,0.151785714,0.285714286,0.044642857,0,0.705240175,0.689956332,0.672489083,0.312320917,0.23782235,0.249283668,3
Batang Matulungin,127,11,1.181818182,4.850393701,11.54545455,2.094488189,6,0.377952756,2.094488189,1.866141732,1.543307087,0.905511811,0.291338583,0.228346457,0.125984252,0.157480315,0.015748031,0,0.85300207,0.824016563,0.836438923,0.434285714,0.345714286,0.374285714,3
Benepisyo ng Tsokolate,283,20,1.470588235,5.035335689,14.15,2.120141343,21,0.519434629,2.120141343,1.791519435,1.618374558,0.915194346,0.371024735,0.279151943,0.148409894,0.261484099,0.021201413,0,0.736611062,0.713784021,0.711150132,0.325526932,0.245901639,0.281030445,3
Isinulat ni Asi,98,8,2.111111111,4.56122449,12.25,1.969387755,4,0.43877551,1.969387755,1.62244898,1.387755102,0.775510204,0.316326531,0.244897959,0.142857143,0.183673469,0.010204082,0,0.76300578,0.765895954,0.768786127,0.391836735,0.310204082,0.359183673,3
Mangarap Tayo,88,7,1.857142857,5.204545455,12.57142857,2.193181818,5,0.556818182,2.193181818,1.909090909,1.647727273,1,0.477272727,0.295454545,0.227272727,0.340909091,0.079545455,0,0.762942779,0.732970027,0.735694823,0.31884058,0.293478261,0.278985507,3
Mga Kabuhayan sa Eastern Samar Apektado ng Pananalasa ng Bagyong Ambo,181,8,1.75,5.049723757,22.625,2.060773481,6,0.602209945,2.060773481,1.79558011,1.569060773,0.900552486,0.436464088,0.298342541,0.17679558,0.331491713,0.055248619,0,0.734246575,0.71369863,0.72739726,0.318681319,0.245421245,0.267399267,3
Nakababagot na Araw,162,16,1.5,4.697530864,10.125,2.030864198,3,0.388888889,2.030864198,1.74691358,1.518518519,0.864197531,0.333333333,0.24691358,0.117283951,0.172839506,0.024691358,0.00617284,0.798994975,0.773869347,0.78559464,0.37182448,0.288683603,0.364896074,3
Pandemic Crisis Covid – 19,145,4,3.5,5.137931034,36.25,2.027586207,2,0.717241379,2.027586207,1.751724138,1.565517241,0.944827586,0.6,0.420689655,0.248275862,0.351724138,0.089655172,0.006896552,0.721202003,0.702838063,0.692821369,0.306843267,0.209713024,0.298013245,3
Pasukan Na Naman,102,10,1.1,4.901960784,10.2,2.098039216,5,0.411764706,2.098039216,1.87254902,1.549019608,0.901960784,0.31372549,0.235294118,0.117647059,0.205882353,0.019607843,0.009803922,0.818181818,0.792929293,0.79040404,0.390410959,0.301369863,0.349315068,3
Sa Panahon ng Pandemya,118,11,1.090909091,5.13559322,10.72727273,2.13559322,5,0.56779661,2.13559322,1.830508475,1.601694915,0.966101695,0.491525424,0.398305085,0.13559322,0.262711864,0.033898305,0,0.72371134,0.694845361,0.694845361,0.37260274,0.271232877,0.312328767,3
Si Allen at si Ning Ning,213,19,0,5.169014085,11.21052632,2.037558685,11,0.65258216,2.037558685,1.741784038,1.615023474,0.976525822,0.568075117,0.422535211,0.244131455,0.309859155,0.117370892,0.004694836,0.773755656,0.766968326,0.753393665,0.368815592,0.338830585,0.332833583,3
Si Pam,129,11,1.636363636,5,11.72727273,2.100775194,7,0.379844961,2.100775194,1.899224806,1.682170543,0.96124031,0.302325581,0.248062016,0.07751938,0.147286822,0.015503876,0,0.824561404,0.805068226,0.808966862,0.42519685,0.317585302,0.346456693,3
Tagubilin,75,3,4,5.44,25,2.32,6,0.44,2.32,1.986666667,1.933333333,1.026666667,0.386666667,0.32,0.16,0.253333333,0.026666667,0,0.807807808,0.807807808,0.801801802,0.325581395,0.302325581,0.298449612,3
Tara Na Laro Tayo!,254,25,1.444444444,4.81496063,10.16,2.019685039,13,0.460629921,2.019685039,1.712598425,1.570866142,0.893700787,0.381889764,0.263779528,0.090551181,0.165354331,0.031496063,0.003937008,0.775467775,0.780665281,0.75987526,0.340425532,0.296453901,0.289361702,3
Tatlong Magkakaibigan,152,20,1.384615385,4.907894737,7.6,2.098684211,4,0.375,2.098684211,1.888157895,1.559210526,0.953947368,0.342105263,0.243421053,0.131578947,0.210526316,0.039473684,0,0.747474747,0.703703704,0.683501684,0.300904977,0.21040724,0.251131222,3
Tungkulin sa Tahanan,110,9,0,5.227272727,12.22222222,2.163636364,5,0.545454545,2.163636364,1.909090909,1.718181818,1,0.445454545,0.336363636,0.109090909,0.2,0.018181818,0,0.827586207,0.780172414,0.818965517,0.464589235,0.368271955,0.439093484,3
Alamat ng Kumot v1.0,258,22,1.454545455,4.80620155,11.72727273,2.019379845,8,0.403100775,2.019379845,1.744186047,1.581395349,0.891472868,0.34496124,0.271317829,0.11627907,0.158914729,0.015503876,0,0.747692308,0.746666667,0.735384615,0.35583685,0.247538678,0.300984529,1
Ang Aklat ni Nat,527,59,1.765957447,4.345351044,8.93220339,1.901328273,11,0.373814042,1.901328273,1.54459203,1.366223909,0.734345351,0.286527514,0.157495256,0.117647059,0.187855787,0.022770398,0,0.776,0.778285714,0.775428571,0.346534653,0.291254125,0.294554455,1
ang batang msasikap v1.0,378,36,1.305555556,5.367724868,10.5,2.293650794,17,0.476190476,2.293650794,2.037037037,1.69047619,1,0.380952381,0.298941799,0.126984127,0.21957672,0.031746032,0,0.760219646,0.745576571,0.72971324,0.38991193,0.300240192,0.335468375,1
Ang Batang si Karen!,95,11,1.090909091,5.252631579,8.636363636,2.178947368,4,0.526315789,2.178947368,1.884210526,1.757894737,1.010526316,0.442105263,0.315789474,0.168421053,0.252631579,0.052631579,0,0.800995025,0.786069652,0.78358209,0.42295082,0.337704918,0.383606557,1
Ang Batchoyan sa La Paz,309,19,1.736842105,4.786407767,16.26315789,1.925566343,10,0.527508091,1.925566343,1.666666667,1.488673139,0.86407767,0.427184466,0.336569579,0.145631068,0.213592233,0.025889968,0,0.772687986,0.745030251,0.738115817,0.357568534,0.283671037,0.289630513,1
Ang Bote ni Boyet,566,82,1.614035088,4.655477032,6.902439024,1.989399293,14,0.372791519,1.989399293,1.704946996,1.466431095,0.809187279,0.286219081,0.220848057,0.120141343,0.159010601,0.022968198,0,0.705109489,0.690024331,0.668126521,0.287837838,0.239189189,0.233783784,1
Ang Bukirin ni Mang Kanor v1.0,187,14,1.769230769,4.754010695,13.35714286,2,6,0.475935829,2,1.663101604,1.513368984,0.807486631,0.368983957,0.251336898,0.07486631,0.197860963,0.021390374,0,0.819484241,0.785100287,0.810888252,0.400394477,0.331360947,0.358974359,1
Ang Kamoteng Kahoy v1.0-1,219,22,1.238095238,5.123287671,9.954545455,2.0456621,6,0.593607306,2.0456621,1.698630137,1.684931507,0.9543379,0.497716895,0.315068493,0.242009132,0.324200913,0.082191781,0.02283105,0.634743875,0.611358575,0.602449889,0.259970458,0.227474151,0.243722304,1
Ang Matulungin si Miko v1.0-394,281,29,1.464285714,4.822064057,9.689655172,1.982206406,6,0.483985765,1.982206406,1.790035587,1.483985765,0.900355872,0.362989324,0.259786477,0.163701068,0.231316726,0.039145907,0,0.760747664,0.751401869,0.740186916,0.337974684,0.294936709,0.317721519,1
Ang Mga Lobong Kakulay ng Bahag-hari-,1243,128,1.367924528,4.489139179,9.7109375,1.872083669,11,0.443282381,1.872083669,1.617055511,1.397425583,0.799678198,0.3692679,0.234915527,0.132743363,0.202735318,0.008849558,0,0.764746865,0.731305156,0.734324199,0.34838497,0.25774555,0.318061964,1
Ang Pamilyang May Ginintuang Puso v1.0,191,18,1.333333333,4.884816754,10.61111111,2.02617801,8,0.528795812,2.02617801,1.722513089,1.560209424,0.869109948,0.413612565,0.32460733,0.12565445,0.230366492,0.005235602,0,0.780784844,0.753721245,0.749661705,0.378427788,0.268738574,0.319926874,1
Ang Sorpresang Regalo kay Bokbok,366,53,1.404761905,4.704918033,6.905660377,1.967213115,4,0.431693989,1.967213115,1.765027322,1.445355191,0.879781421,0.341530055,0.281420765,0.183060109,0.237704918,0.016393443,0,0.70879527,0.696969697,0.66518847,0.298780488,0.236788618,0.260162602,1
Ang-Keso v1.0,517,108,1.264705882,4.646034816,4.787037037,1.911025145,6,0.458413926,1.911025145,1.601547389,1.479690522,0.80270793,0.348162476,0.232108317,0.106382979,0.166344294,0.030947776,0.003868472,0.674455656,0.669144981,0.649495486,0.321847507,0.24340176,0.262463343,1
Ang_Gunting_ni_Debora_v1.0,173,36,1.388888889,4.942196532,4.805555556,1.803468208,3,0.554913295,1.803468208,1.589595376,1.404624277,0.855491329,0.38150289,0.25433526,0.10982659,0.173410405,0.057803468,0,0.667647059,0.660294118,0.65,0.308300395,0.272727273,0.298418972,1
astig ng nanay ko v1.0,1121,139,1.794392523,4.665477252,8.064748201,2.001784121,32,0.361284567,2.001784121,1.758251561,1.476360393,0.83764496,0.290811775,0.221231044,0.082961641,0.156110616,0.008920607,0.001784121,0.805015982,0.7782149,0.784116056,0.401650619,0.312929849,0.379298487,1
Ate Kaybuti Mo v1.0,624,75,1.5,4.798076923,8.32,2.08974359,21,0.362179487,2.08974359,1.825320513,1.551282051,0.895833333,0.309294872,0.251602564,0.120192308,0.173076923,0.028846154,0,0.804836657,0.779380569,0.773016546,0.369767442,0.285465116,0.329651163,1
Bechay Pechay,242,19,1.722222222,4.950413223,12.73684211,1.995867769,5,0.545454545,1.995867769,1.731404959,1.537190083,0.933884298,0.462809917,0.342975207,0.219008264,0.29338843,0.045454545,0,0.766492147,0.765445026,0.765445026,0.348314607,0.283707865,0.33005618,1
Bukas si Superman na Ako v1.0,163,10,1.1,4.901840491,16.3,2.030674847,9,0.533742331,2.030674847,1.73006135,1.570552147,0.865030675,0.441717791,0.26993865,0.141104294,0.257668712,0.061349693,0,0.772151899,0.762658228,0.757911392,0.346895075,0.291220557,0.295503212,1
doon po sa amin v1.0,1132,118,1.524752475,4.784452297,9.593220339,1.972614841,32,0.482332155,1.972614841,1.758833922,1.478798587,0.894876325,0.371908127,0.30565371,0.156360424,0.204063604,0.022084806,0.001766784,0.775457532,0.751759737,0.757156265,0.371786632,0.29466581,0.310732648,1
Isang Araw sa Buhay Ko v1.0,449,58,1.74,4.650334076,7.74137931,1.979955457,10,0.374164811,1.979955457,1.748329621,1.476614699,0.859688196,0.289532294,0.222717149,0.106904232,0.184855234,0.022271715,0,0.824182603,0.790869833,0.777914867,0.374137931,0.292241379,0.306034483,1
Isang Hiling v1.0,718,73,1.367647059,4.668523677,9.835616438,1.930362117,11,0.47632312,1.930362117,1.655988858,1.438718663,0.817548747,0.367688022,0.272980501,0.090529248,0.182451253,0.020891365,0,0.822944551,0.788910134,0.795793499,0.434944238,0.321295805,0.349442379,1
Isko Hambugero v1.0,188,16,1.307692308,4.70212766,11.75,1.994680851,2,0.473404255,1.994680851,1.723404255,1.441489362,0.808510638,0.39893617,0.260638298,0.117021277,0.287234043,0.042553191,0,0.780979827,0.793948127,0.75648415,0.378217822,0.312871287,0.368316832,1
Kiko at Kakusog,276,25,1.565217391,4.807971014,11.04,2.061594203,6,0.365942029,2.061594203,1.829710145,1.550724638,0.905797101,0.307971014,0.239130435,0.097826087,0.155797101,0.014492754,0,0.801904762,0.776190476,0.8,0.340232859,0.276843467,0.302716688,1
LYKA SMALL BOOK FINAL,286,24,1.416666667,4.856643357,11.91666667,2.052447552,12,0.475524476,2.052447552,1.688811189,1.590909091,0.881118881,0.395104895,0.258741259,0.143356643,0.216783217,0.048951049,0,0.844120328,0.809480401,0.823154057,0.441140025,0.338289963,0.376703841,1
May Trabungko sa Ilog nina Lolo Isko,327,39,1.173913043,4.577981651,8.384615385,1.920489297,12,0.449541284,1.920489297,1.611620795,1.452599388,0.788990826,0.345565749,0.244648318,0.100917431,0.19266055,0.03058104,0,0.791274594,0.78528657,0.764756202,0.333333333,0.279151943,0.332155477,1
Munting-Mario,464,43,1.307692308,4.950431034,10.79069767,2.086206897,15,0.489224138,2.086206897,1.790948276,1.560344828,0.907327586,0.392241379,0.271551724,0.125,0.232758621,0.05387931,0,0.764512596,0.771084337,0.761226725,0.362030905,0.309786608,0.331861663,1
Panaginip ni Miko,208,27,1.588235294,4.644230769,7.703703704,1.951923077,4,0.423076923,1.951923077,1.716346154,1.427884615,0.836538462,0.317307692,0.235576923,0.110576923,0.1875,0.038461538,0.004807692,0.795755968,0.783819629,0.779840849,0.429889299,0.359778598,0.389298893,1
Potpot Lampayatot,282,29,2.086956522,4.723404255,9.724137931,1.939716312,10,0.464539007,1.939716312,1.70212766,1.482269504,0.918439716,0.379432624,0.262411348,0.195035461,0.287234043,0.056737589,0,0.740917782,0.719885277,0.721797323,0.344736842,0.261842105,0.293421053,1
Si dinong bulagsak v1.0-1,287,39,1.675675676,4.703832753,7.358974359,1.993031359,9,0.379790941,1.993031359,1.787456446,1.459930314,0.912891986,0.296167247,0.226480836,0.128919861,0.18466899,0.020905923,0,0.825306893,0.804532578,0.793201133,0.407022107,0.276983095,0.358907672,1
SI INANG IBON,98,7,1.285714286,4.663265306,14,1.948979592,1,0.479591837,1.948979592,1.540816327,1.581632653,0.867346939,0.408163265,0.244897959,0.102040816,0.132653061,0.071428571,0,0.853521127,0.850704225,0.847887324,0.537254902,0.415686275,0.494117647,1
Si Ken,223,25,1.083333333,4.713004484,8.92,1.928251121,3,0.461883408,1.928251121,1.69955157,1.511210762,0.932735426,0.381165919,0.251121076,0.125560538,0.161434978,0.053811659,0,0.806060606,0.792727273,0.785454545,0.437395659,0.337228715,0.375626043,1
Si Kuwaki ang Kalog na Palaka-FILIPINO-Inside,106,11,1.727272727,5.490566038,9.636363636,2.198113208,2,0.566037736,2.198113208,1.933962264,1.839622642,1.047169811,0.462264151,0.349056604,0.198113208,0.273584906,0.08490566,0.018867925,0.752642706,0.752642706,0.754756871,0.346994536,0.278688525,0.336065574,1
Si Kuwaki  ang Kalog na Palaka-English-Inside,87,10,1.6,5.448275862,8.7,2.183908046,2,0.597701149,2.183908046,1.977011494,1.804597701,1.057471264,0.482758621,0.402298851,0.16091954,0.275862069,0.068965517,0.011494253,0.784415584,0.805194805,0.81038961,0.378378378,0.310810811,0.375,1
Unang Baitang na si Mitang -1,450,51,1.568181818,4.688888889,8.823529412,1.926666667,9,0.508888889,1.926666667,1.671111111,1.431111111,0.82,0.397777778,0.311111111,0.135555556,0.226666667,0.062222222,0.006666667,0.759057971,0.72705314,0.736714976,0.36325852,0.306733167,0.336658354,1
